center,left,right,steering,throttle,brake,speed
sharp_turn/center_2017_02_10_10_48_36_507.jpg, sharp_turn/left_2017_02_10_10_48_36_507.jpg, sharp_turn/right_2017_02_10_10_48_36_507.jpg, 0.7875659, 0, 0, 6.109871
sharp_turn/center_2017_02_10_10_48_36_608.jpg, sharp_turn/left_2017_02_10_10_48_36_608.jpg, sharp_turn/right_2017_02_10_10_48_36_608.jpg, 1, 0, 0, 5.951524
sharp_turn/center_2017_02_10_10_48_36_708.jpg, sharp_turn/left_2017_02_10_10_48_36_708.jpg, sharp_turn/right_2017_02_10_10_48_36_708.jpg, 1, 0, 0, 5.856118
sharp_turn/center_2017_02_10_10_48_36_824.jpg, sharp_turn/left_2017_02_10_10_48_36_824.jpg, sharp_turn/right_2017_02_10_10_48_36_824.jpg, 1, 0, 0, 5.773141
sharp_turn/center_2017_02_10_10_48_36_938.jpg, sharp_turn/left_2017_02_10_10_48_36_938.jpg, sharp_turn/right_2017_02_10_10_48_36_938.jpg, 1, 0, 0, 5.675775
sharp_turn/center_2017_02_10_10_48_37_041.jpg, sharp_turn/left_2017_02_10_10_48_37_041.jpg, sharp_turn/right_2017_02_10_10_48_37_041.jpg, 0.875362, 0, 0, 5.612688
sharp_turn/center_2017_02_10_10_48_37_155.jpg, sharp_turn/left_2017_02_10_10_48_37_155.jpg, sharp_turn/right_2017_02_10_10_48_37_155.jpg, 0.7741362, 0, 0, 5.558163
sharp_turn/center_2017_02_10_10_48_37_277.jpg, sharp_turn/left_2017_02_10_10_48_37_277.jpg, sharp_turn/right_2017_02_10_10_48_37_277.jpg, 0.8845659, 0, 0, 5.424992
sharp_turn/center_2017_02_10_10_48_37_387.jpg, sharp_turn/left_2017_02_10_10_48_37_387.jpg, sharp_turn/right_2017_02_10_10_48_37_387.jpg, 0.9952121, 0, 0, 5.328831
sharp_turn/center_2017_02_10_10_48_37_508.jpg, sharp_turn/left_2017_02_10_10_48_37_508.jpg, sharp_turn/right_2017_02_10_10_48_37_508.jpg, 0.7594211, 0, 0, 5.257763
sharp_turn/center_2017_02_10_10_48_37_626.jpg, sharp_turn/left_2017_02_10_10_48_37_626.jpg, sharp_turn/right_2017_02_10_10_48_37_626.jpg, 0.8228952, 0, 0, 5.197836
sharp_turn/center_2017_02_10_10_48_37_739.jpg, sharp_turn/left_2017_02_10_10_48_37_739.jpg, sharp_turn/right_2017_02_10_10_48_37_739.jpg, 0.730669, 0, 0, 5.132978
sharp_turn/center_2017_02_10_10_48_37_859.jpg, sharp_turn/left_2017_02_10_10_48_37_859.jpg, sharp_turn/right_2017_02_10_10_48_37_859.jpg, 0.6406239, 0, 0, 5.047647
sharp_turn/center_2017_02_10_10_48_37_970.jpg, sharp_turn/left_2017_02_10_10_48_37_970.jpg, sharp_turn/right_2017_02_10_10_48_37_970.jpg, 0.7631649, 0, 0, 4.970999
sharp_turn/center_2017_02_10_10_48_38_071.jpg, sharp_turn/left_2017_02_10_10_48_38_071.jpg, sharp_turn/right_2017_02_10_10_48_38_071.jpg, 0.7550891, 0, 0, 4.883798
sharp_turn/center_2017_02_10_10_48_38_187.jpg, sharp_turn/left_2017_02_10_10_48_38_187.jpg, sharp_turn/right_2017_02_10_10_48_38_187.jpg, 1, 0, 0, 4.76083
sharp_turn/center_2017_02_10_10_48_38_289.jpg, sharp_turn/left_2017_02_10_10_48_38_289.jpg, sharp_turn/right_2017_02_10_10_48_38_289.jpg, 0.895207, 0, 0, 4.695248
sharp_turn/center_2017_02_10_10_48_38_403.jpg, sharp_turn/left_2017_02_10_10_48_38_403.jpg, sharp_turn/right_2017_02_10_10_48_38_403.jpg, 0.8340789, 0, 0, 4.652915
sharp_turn/center_2017_02_10_10_48_38_507.jpg, sharp_turn/left_2017_02_10_10_48_38_507.jpg, sharp_turn/right_2017_02_10_10_48_38_507.jpg, 0.7708541, 0, 0, 4.56255
sharp_turn/center_2017_02_10_10_48_38_621.jpg, sharp_turn/left_2017_02_10_10_48_38_621.jpg, sharp_turn/right_2017_02_10_10_48_38_621.jpg, 0.4279782, 0, 0, 4.534044
sharp_turn/center_2017_02_10_10_48_38_740.jpg, sharp_turn/left_2017_02_10_10_48_38_740.jpg, sharp_turn/right_2017_02_10_10_48_38_740.jpg, 0.07073814, 0, 0, 4.480432
sharp_turn/center_2017_02_10_10_48_44_855.jpg, sharp_turn/left_2017_02_10_10_48_44_855.jpg, sharp_turn/right_2017_02_10_10_48_44_855.jpg, -0.3381599, 0.09740388, 0, 1.921319
sharp_turn/center_2017_02_10_10_48_44_957.jpg, sharp_turn/left_2017_02_10_10_48_44_957.jpg, sharp_turn/right_2017_02_10_10_48_44_957.jpg, -0.6443759, 0.4036199, 0, 2.199625
sharp_turn/center_2017_02_10_10_48_45_071.jpg, sharp_turn/left_2017_02_10_10_48_45_071.jpg, sharp_turn/right_2017_02_10_10_48_45_071.jpg, -0.9875039, 0.531594, 0, 2.96795
sharp_turn/center_2017_02_10_10_48_45_174.jpg, sharp_turn/left_2017_02_10_10_48_45_174.jpg, sharp_turn/right_2017_02_10_10_48_45_174.jpg, -0.9092368, 0.2225429, 0, 3.324398
sharp_turn/center_2017_02_10_10_48_45_291.jpg, sharp_turn/left_2017_02_10_10_48_45_291.jpg, sharp_turn/right_2017_02_10_10_48_45_291.jpg, -1, 0, 0, 3.314051
sharp_turn/center_2017_02_10_10_48_45_402.jpg, sharp_turn/left_2017_02_10_10_48_45_402.jpg, sharp_turn/right_2017_02_10_10_48_45_402.jpg, -0.8220971, 0, 0, 3.275816
sharp_turn/center_2017_02_10_10_48_45_504.jpg, sharp_turn/left_2017_02_10_10_48_45_504.jpg, sharp_turn/right_2017_02_10_10_48_45_504.jpg, -0.8012292, 0, 0, 3.238386
sharp_turn/center_2017_02_10_10_48_45_609.jpg, sharp_turn/left_2017_02_10_10_48_45_609.jpg, sharp_turn/right_2017_02_10_10_48_45_609.jpg, -0.5367641, 0, 0, 3.202272
sharp_turn/center_2017_02_10_10_48_45_720.jpg, sharp_turn/left_2017_02_10_10_48_45_720.jpg, sharp_turn/right_2017_02_10_10_48_45_720.jpg, -0.836521, 0, 0, 3.139569
sharp_turn/center_2017_02_10_10_48_45_838.jpg, sharp_turn/left_2017_02_10_10_48_45_838.jpg, sharp_turn/right_2017_02_10_10_48_45_838.jpg, -0.8895611, 0, 0, 3.058635
sharp_turn/center_2017_02_10_10_48_45_939.jpg, sharp_turn/left_2017_02_10_10_48_45_939.jpg, sharp_turn/right_2017_02_10_10_48_45_939.jpg, -0.8935871, 0, 0, 3.003528
sharp_turn/center_2017_02_10_10_48_46_056.jpg, sharp_turn/left_2017_02_10_10_48_46_056.jpg, sharp_turn/right_2017_02_10_10_48_46_056.jpg, -1, 0, 0, 2.942704
sharp_turn/center_2017_02_10_10_48_46_171.jpg, sharp_turn/left_2017_02_10_10_48_46_171.jpg, sharp_turn/right_2017_02_10_10_48_46_171.jpg, -1, 0, 0, 2.878156
sharp_turn/center_2017_02_10_10_48_46_274.jpg, sharp_turn/left_2017_02_10_10_48_46_274.jpg, sharp_turn/right_2017_02_10_10_48_46_274.jpg, -0.8929089, 0, 0, 2.837014
sharp_turn/center_2017_02_10_10_48_46_374.jpg, sharp_turn/left_2017_02_10_10_48_46_374.jpg, sharp_turn/right_2017_02_10_10_48_46_374.jpg, -1, 0, 0, 2.780883
sharp_turn/center_2017_02_10_10_48_46_487.jpg, sharp_turn/left_2017_02_10_10_48_46_487.jpg, sharp_turn/right_2017_02_10_10_48_46_487.jpg, -0.8696201, 0, 0, 2.740961
sharp_turn/center_2017_02_10_10_48_46_589.jpg, sharp_turn/left_2017_02_10_10_48_46_589.jpg, sharp_turn/right_2017_02_10_10_48_46_589.jpg, -0.90394, 0, 0, 2.687035
sharp_turn/center_2017_02_10_10_48_46_701.jpg, sharp_turn/left_2017_02_10_10_48_46_701.jpg, sharp_turn/right_2017_02_10_10_48_46_701.jpg, -1, 0, 0, 2.640119
sharp_turn/center_2017_02_10_10_48_46_803.jpg, sharp_turn/left_2017_02_10_10_48_46_803.jpg, sharp_turn/right_2017_02_10_10_48_46_803.jpg, -0.8467481, 0, 0, 2.602597
sharp_turn/center_2017_02_10_10_48_46_915.jpg, sharp_turn/left_2017_02_10_10_48_46_915.jpg, sharp_turn/right_2017_02_10_10_48_46_915.jpg, -1, 0, 0, 2.536534
sharp_turn/center_2017_02_10_10_48_47_020.jpg, sharp_turn/left_2017_02_10_10_48_47_020.jpg, sharp_turn/right_2017_02_10_10_48_47_020.jpg, -1, 0, 0, 2.492995
sharp_turn/center_2017_02_10_10_48_47_138.jpg, sharp_turn/left_2017_02_10_10_48_47_138.jpg, sharp_turn/right_2017_02_10_10_48_47_138.jpg, -1, 0.148689, 0, 2.484391
sharp_turn/center_2017_02_10_10_48_47_258.jpg, sharp_turn/left_2017_02_10_10_48_47_258.jpg, sharp_turn/right_2017_02_10_10_48_47_258.jpg, -1, 0.2687638, 0, 2.876707
sharp_turn/center_2017_02_10_10_48_47_373.jpg, sharp_turn/left_2017_02_10_10_48_47_373.jpg, sharp_turn/right_2017_02_10_10_48_47_373.jpg, -1, 0, 0, 2.935038
sharp_turn/center_2017_02_10_10_48_47_473.jpg, sharp_turn/left_2017_02_10_10_48_47_473.jpg, sharp_turn/right_2017_02_10_10_48_47_473.jpg, -1, 0.301464, 0, 3.110187
sharp_turn/center_2017_02_10_10_48_47_591.jpg, sharp_turn/left_2017_02_10_10_48_47_591.jpg, sharp_turn/right_2017_02_10_10_48_47_591.jpg, -0.758794, 0.172551, 0, 3.521074
sharp_turn/center_2017_02_10_10_48_47_702.jpg, sharp_turn/left_2017_02_10_10_48_47_702.jpg, sharp_turn/right_2017_02_10_10_48_47_702.jpg, -0.4599549, 0, 0, 3.511276
sharp_turn/center_2017_02_10_10_48_47_804.jpg, sharp_turn/left_2017_02_10_10_48_47_804.jpg, sharp_turn/right_2017_02_10_10_48_47_804.jpg, -0.160681, 0, 0, 3.477982
sharp_turn/center_2017_02_10_10_48_47_914.jpg, sharp_turn/left_2017_02_10_10_48_47_914.jpg, sharp_turn/right_2017_02_10_10_48_47_914.jpg, 0, 0, 0, 3.428073
sharp_turn/center_2017_02_10_10_48_48_026.jpg, sharp_turn/left_2017_02_10_10_48_48_026.jpg, sharp_turn/right_2017_02_10_10_48_48_026.jpg, 0, 0, 0, 3.391183
sharp_turn/center_2017_02_10_10_48_55_927.jpg, sharp_turn/left_2017_02_10_10_48_55_927.jpg, sharp_turn/right_2017_02_10_10_48_55_927.jpg, 0.4091701, 0, 0, 1.724992
sharp_turn/center_2017_02_10_10_48_56_041.jpg, sharp_turn/left_2017_02_10_10_48_56_041.jpg, sharp_turn/right_2017_02_10_10_48_56_041.jpg, 0.749391, 0, 0, 1.689916
sharp_turn/center_2017_02_10_10_48_56_155.jpg, sharp_turn/left_2017_02_10_10_48_56_155.jpg, sharp_turn/right_2017_02_10_10_48_56_155.jpg, 1, 0, 0, 1.638224
sharp_turn/center_2017_02_10_10_48_56_263.jpg, sharp_turn/left_2017_02_10_10_48_56_263.jpg, sharp_turn/right_2017_02_10_10_48_56_263.jpg, 1, 0, 0, 1.609217
sharp_turn/center_2017_02_10_10_48_56_375.jpg, sharp_turn/left_2017_02_10_10_48_56_375.jpg, sharp_turn/right_2017_02_10_10_48_56_375.jpg, 1, 0, 0, 1.575935
sharp_turn/center_2017_02_10_10_48_56_491.jpg, sharp_turn/left_2017_02_10_10_48_56_491.jpg, sharp_turn/right_2017_02_10_10_48_56_491.jpg, 1, 0, 0, 1.543146
sharp_turn/center_2017_02_10_10_48_56_596.jpg, sharp_turn/left_2017_02_10_10_48_56_596.jpg, sharp_turn/right_2017_02_10_10_48_56_596.jpg, 1, 0, 0, 1.516189
sharp_turn/center_2017_02_10_10_48_56_716.jpg, sharp_turn/left_2017_02_10_10_48_56_716.jpg, sharp_turn/right_2017_02_10_10_48_56_716.jpg, 1, 0, 0, 1.484281
sharp_turn/center_2017_02_10_10_48_56_826.jpg, sharp_turn/left_2017_02_10_10_48_56_826.jpg, sharp_turn/right_2017_02_10_10_48_56_826.jpg, 1, 0, 0, 1.45285
sharp_turn/center_2017_02_10_10_48_56_942.jpg, sharp_turn/left_2017_02_10_10_48_56_942.jpg, sharp_turn/right_2017_02_10_10_48_56_942.jpg, 1, 0, 0, 1.42702
sharp_turn/center_2017_02_10_10_48_57_060.jpg, sharp_turn/left_2017_02_10_10_48_57_060.jpg, sharp_turn/right_2017_02_10_10_48_57_060.jpg, 1, 0, 0, 1.396456
sharp_turn/center_2017_02_10_10_48_57_175.jpg, sharp_turn/left_2017_02_10_10_48_57_175.jpg, sharp_turn/right_2017_02_10_10_48_57_175.jpg, 1, 0, 0, 1.36636
sharp_turn/center_2017_02_10_10_48_57_276.jpg, sharp_turn/left_2017_02_10_10_48_57_276.jpg, sharp_turn/right_2017_02_10_10_48_57_276.jpg, 1, 0, 0, 1.341634
sharp_turn/center_2017_02_10_10_48_57_376.jpg, sharp_turn/left_2017_02_10_10_48_57_376.jpg, sharp_turn/right_2017_02_10_10_48_57_376.jpg, 1, 0, 0, 1.317228
sharp_turn/center_2017_02_10_10_48_57_508.jpg, sharp_turn/left_2017_02_10_10_48_57_508.jpg, sharp_turn/right_2017_02_10_10_48_57_508.jpg, 1, 0.1916821, 0, 1.402084
sharp_turn/center_2017_02_10_10_48_57_608.jpg, sharp_turn/left_2017_02_10_10_48_57_608.jpg, sharp_turn/right_2017_02_10_10_48_57_608.jpg, 1, 0.4949521, 0, 1.814952
sharp_turn/center_2017_02_10_10_48_57_709.jpg, sharp_turn/left_2017_02_10_10_48_57_709.jpg, sharp_turn/right_2017_02_10_10_48_57_709.jpg, 1, 0.4231138, 0, 2.408012
sharp_turn/center_2017_02_10_10_48_57_822.jpg, sharp_turn/left_2017_02_10_10_48_57_822.jpg, sharp_turn/right_2017_02_10_10_48_57_822.jpg, 1, 0.7636707, 0, 3.111605
sharp_turn/center_2017_02_10_10_48_57_927.jpg, sharp_turn/left_2017_02_10_10_48_57_927.jpg, sharp_turn/right_2017_02_10_10_48_57_927.jpg, 1, 0.6959308, 0, 4.196012
sharp_turn/center_2017_02_10_10_48_58_042.jpg, sharp_turn/left_2017_02_10_10_48_58_042.jpg, sharp_turn/right_2017_02_10_10_48_58_042.jpg, 1, 0.3489209, 0, 4.725535
sharp_turn/center_2017_02_10_10_48_58_158.jpg, sharp_turn/left_2017_02_10_10_48_58_158.jpg, sharp_turn/right_2017_02_10_10_48_58_158.jpg, 1, 0.001127779, 0, 4.870249
sharp_turn/center_2017_02_10_10_48_58_261.jpg, sharp_turn/left_2017_02_10_10_48_58_261.jpg, sharp_turn/right_2017_02_10_10_48_58_261.jpg, 1, 0.1054169, 0, 4.830556
sharp_turn/center_2017_02_10_10_48_58_377.jpg, sharp_turn/left_2017_02_10_10_48_58_377.jpg, sharp_turn/right_2017_02_10_10_48_58_377.jpg, 1, 0.2571269, 0, 5.133317
sharp_turn/center_2017_02_10_10_48_58_493.jpg, sharp_turn/left_2017_02_10_10_48_58_493.jpg, sharp_turn/right_2017_02_10_10_48_58_493.jpg, 0.767509, 0, 0, 5.173597
sharp_turn/center_2017_02_10_10_48_58_606.jpg, sharp_turn/left_2017_02_10_10_48_58_606.jpg, sharp_turn/right_2017_02_10_10_48_58_606.jpg, 0.4834811, 0, 0, 5.143346
sharp_turn/center_2017_02_10_10_48_58_707.jpg, sharp_turn/left_2017_02_10_10_48_58_707.jpg, sharp_turn/right_2017_02_10_10_48_58_707.jpg, 0.125491, 0, 0, 5.087044
sharp_turn/center_2017_02_10_10_48_58_824.jpg, sharp_turn/left_2017_02_10_10_48_58_824.jpg, sharp_turn/right_2017_02_10_10_48_58_824.jpg, 0, 0, 0, 5.03055
sharp_turn/center_2017_02_10_10_48_58_940.jpg, sharp_turn/left_2017_02_10_10_48_58_940.jpg, sharp_turn/right_2017_02_10_10_48_58_940.jpg, 0, 0, 0, 4.969989
sharp_turn/center_2017_02_10_10_48_59_044.jpg, sharp_turn/left_2017_02_10_10_48_59_044.jpg, sharp_turn/right_2017_02_10_10_48_59_044.jpg, 0, 0, 0, 4.920133
sharp_turn/center_2017_02_10_10_48_59_160.jpg, sharp_turn/left_2017_02_10_10_48_59_160.jpg, sharp_turn/right_2017_02_10_10_48_59_160.jpg, 0.2279071, 0, 0, 4.852367
sharp_turn/center_2017_02_10_10_49_07_142.jpg, sharp_turn/left_2017_02_10_10_49_07_142.jpg, sharp_turn/right_2017_02_10_10_49_07_142.jpg, -0.7021471, 0.1982011, 0, 1.4007
sharp_turn/center_2017_02_10_10_49_07_262.jpg, sharp_turn/left_2017_02_10_10_49_07_262.jpg, sharp_turn/right_2017_02_10_10_49_07_262.jpg, -0.58992, 0.0859741, 0, 1.749002
sharp_turn/center_2017_02_10_10_49_07_371.jpg, sharp_turn/left_2017_02_10_10_49_07_371.jpg, sharp_turn/right_2017_02_10_10_49_07_371.jpg, -0.335421, 0, 0, 1.722757
sharp_turn/center_2017_02_10_10_49_07_476.jpg, sharp_turn/left_2017_02_10_10_49_07_476.jpg, sharp_turn/right_2017_02_10_10_49_07_476.jpg, -0.647364, 0.05353814, 0, 1.663319
sharp_turn/center_2017_02_10_10_49_07_589.jpg, sharp_turn/left_2017_02_10_10_49_07_589.jpg, sharp_turn/right_2017_02_10_10_49_07_589.jpg, -0.5508749, 0, 0, 1.666263
sharp_turn/center_2017_02_10_10_49_07_691.jpg, sharp_turn/left_2017_02_10_10_49_07_691.jpg, sharp_turn/right_2017_02_10_10_49_07_691.jpg, -0.8575709, 0.1808429, 0, 1.721313
sharp_turn/center_2017_02_10_10_49_07_809.jpg, sharp_turn/left_2017_02_10_10_49_07_809.jpg, sharp_turn/right_2017_02_10_10_49_07_809.jpg, -0.896476, 0.05299205, 0, 1.921574
sharp_turn/center_2017_02_10_10_49_07_924.jpg, sharp_turn/left_2017_02_10_10_49_07_924.jpg, sharp_turn/right_2017_02_10_10_49_07_924.jpg, -0.952594, 0, 0, 1.895328
sharp_turn/center_2017_02_10_10_49_08_024.jpg, sharp_turn/left_2017_02_10_10_49_08_024.jpg, sharp_turn/right_2017_02_10_10_49_08_024.jpg, -0.8948019, 0, 0, 1.857675
sharp_turn/center_2017_02_10_10_49_08_128.jpg, sharp_turn/left_2017_02_10_10_49_08_128.jpg, sharp_turn/right_2017_02_10_10_49_08_128.jpg, -0.913372, 0, 0, 1.821229
sharp_turn/center_2017_02_10_10_49_08_241.jpg, sharp_turn/left_2017_02_10_10_49_08_241.jpg, sharp_turn/right_2017_02_10_10_49_08_241.jpg, -1, 0, 0, 1.77505
sharp_turn/center_2017_02_10_10_49_08_358.jpg, sharp_turn/left_2017_02_10_10_49_08_358.jpg, sharp_turn/right_2017_02_10_10_49_08_358.jpg, -1, 0.3522479, 0, 1.984079
sharp_turn/center_2017_02_10_10_49_08_459.jpg, sharp_turn/left_2017_02_10_10_49_08_459.jpg, sharp_turn/right_2017_02_10_10_49_08_459.jpg, -1, 0.4552621, 0, 2.546299
sharp_turn/center_2017_02_10_10_49_08_576.jpg, sharp_turn/left_2017_02_10_10_49_08_576.jpg, sharp_turn/right_2017_02_10_10_49_08_576.jpg, -1, 0.1044542, 0, 2.823131
sharp_turn/center_2017_02_10_10_49_08_677.jpg, sharp_turn/left_2017_02_10_10_49_08_677.jpg, sharp_turn/right_2017_02_10_10_49_08_677.jpg, -1, 0.4086303, 0, 3.16113
sharp_turn/center_2017_02_10_10_49_08_790.jpg, sharp_turn/left_2017_02_10_10_49_08_790.jpg, sharp_turn/right_2017_02_10_10_49_08_790.jpg, -1, 0.2803652, 0, 3.673553
sharp_turn/center_2017_02_10_10_49_08_908.jpg, sharp_turn/left_2017_02_10_10_49_08_908.jpg, sharp_turn/right_2017_02_10_10_49_08_908.jpg, -1, 0, 0, 3.703481
sharp_turn/center_2017_02_10_10_49_09_025.jpg, sharp_turn/left_2017_02_10_10_49_09_025.jpg, sharp_turn/right_2017_02_10_10_49_09_025.jpg, -1, 0, 0, 3.643655
sharp_turn/center_2017_02_10_10_49_09_128.jpg, sharp_turn/left_2017_02_10_10_49_09_128.jpg, sharp_turn/right_2017_02_10_10_49_09_128.jpg, -0.9060581, 0, 0, 3.580961
sharp_turn/center_2017_02_10_10_49_09_245.jpg, sharp_turn/left_2017_02_10_10_49_09_245.jpg, sharp_turn/right_2017_02_10_10_49_09_245.jpg, -0.9222162, 0, 0, 3.53366
sharp_turn/center_2017_02_10_10_49_09_355.jpg, sharp_turn/left_2017_02_10_10_49_09_355.jpg, sharp_turn/right_2017_02_10_10_49_09_355.jpg, -0.860359, 0, 0, 3.461229
sharp_turn/center_2017_02_10_10_49_09_462.jpg, sharp_turn/left_2017_02_10_10_49_09_462.jpg, sharp_turn/right_2017_02_10_10_49_09_462.jpg, -1, 0, 0, 3.392848
sharp_turn/center_2017_02_10_10_49_09_572.jpg, sharp_turn/left_2017_02_10_10_49_09_572.jpg, sharp_turn/right_2017_02_10_10_49_09_572.jpg, -1, 0.03790498, 0, 3.333382
sharp_turn/center_2017_02_10_10_49_09_677.jpg, sharp_turn/left_2017_02_10_10_49_09_677.jpg, sharp_turn/right_2017_02_10_10_49_09_677.jpg, -1, 0.3533639, 0, 3.550302
sharp_turn/center_2017_02_10_10_49_09_797.jpg, sharp_turn/left_2017_02_10_10_49_09_797.jpg, sharp_turn/right_2017_02_10_10_49_09_797.jpg, -0.88204, 0.2291758, 0, 4.02419
sharp_turn/center_2017_02_10_10_49_09_910.jpg, sharp_turn/left_2017_02_10_10_49_09_910.jpg, sharp_turn/right_2017_02_10_10_49_09_910.jpg, -1, 0.1901098, 0, 4.11538
sharp_turn/center_2017_02_10_10_49_10_011.jpg, sharp_turn/left_2017_02_10_10_49_10_011.jpg, sharp_turn/right_2017_02_10_10_49_10_011.jpg, -0.889729, 0.2739839, 0, 4.434517
sharp_turn/center_2017_02_10_10_49_10_128.jpg, sharp_turn/left_2017_02_10_10_49_10_128.jpg, sharp_turn/right_2017_02_10_10_49_10_128.jpg, -0.8302332, 0, 0, 4.496523
sharp_turn/center_2017_02_10_10_49_10_241.jpg, sharp_turn/left_2017_02_10_10_49_10_241.jpg, sharp_turn/right_2017_02_10_10_49_10_241.jpg, -0.9480671, 0, 0, 4.394984
sharp_turn/center_2017_02_10_10_49_10_343.jpg, sharp_turn/left_2017_02_10_10_49_10_343.jpg, sharp_turn/right_2017_02_10_10_49_10_343.jpg, -0.7762362, 0, 0, 4.361834
sharp_turn/center_2017_02_10_10_49_10_462.jpg, sharp_turn/left_2017_02_10_10_49_10_462.jpg, sharp_turn/right_2017_02_10_10_49_10_462.jpg, -1, 0, 0, 4.249131
sharp_turn/center_2017_02_10_10_49_10_579.jpg, sharp_turn/left_2017_02_10_10_49_10_579.jpg, sharp_turn/right_2017_02_10_10_49_10_579.jpg, -0.7832441, 0, 0, 4.207648
sharp_turn/center_2017_02_10_10_49_10_680.jpg, sharp_turn/left_2017_02_10_10_49_10_680.jpg, sharp_turn/right_2017_02_10_10_49_10_680.jpg, -1, 0, 0, 4.116218
sharp_turn/center_2017_02_10_10_49_10_792.jpg, sharp_turn/left_2017_02_10_10_49_10_792.jpg, sharp_turn/right_2017_02_10_10_49_10_792.jpg, -0.76444, 0, 0, 4.065534
sharp_turn/center_2017_02_10_10_49_10_896.jpg, sharp_turn/left_2017_02_10_10_49_10_896.jpg, sharp_turn/right_2017_02_10_10_49_10_896.jpg, -0.471862, 0, 0, 4.041302
sharp_turn/center_2017_02_10_10_49_11_004.jpg, sharp_turn/left_2017_02_10_10_49_11_004.jpg, sharp_turn/right_2017_02_10_10_49_11_004.jpg, -0.1602941, 0, 0, 4.005737
sharp_turn/center_2017_02_10_10_49_11_105.jpg, sharp_turn/left_2017_02_10_10_49_11_105.jpg, sharp_turn/right_2017_02_10_10_49_11_105.jpg, 0, 0, 0, 3.959686
sharp_turn/center_2017_02_10_10_49_11_211.jpg, sharp_turn/left_2017_02_10_10_49_11_211.jpg, sharp_turn/right_2017_02_10_10_49_11_211.jpg, 0, 0, 0, 3.909587
sharp_turn/center_2017_02_10_10_49_19_079.jpg, sharp_turn/left_2017_02_10_10_49_19_079.jpg, sharp_turn/right_2017_02_10_10_49_19_079.jpg, 0.8383982, 0, 0, 3.397523
sharp_turn/center_2017_02_10_10_49_19_191.jpg, sharp_turn/left_2017_02_10_10_49_19_191.jpg, sharp_turn/right_2017_02_10_10_49_19_191.jpg, 1, 0, 0, 3.301205
sharp_turn/center_2017_02_10_10_49_19_296.jpg, sharp_turn/left_2017_02_10_10_49_19_296.jpg, sharp_turn/right_2017_02_10_10_49_19_296.jpg, 1, 0, 0, 3.249752
sharp_turn/center_2017_02_10_10_49_19_414.jpg, sharp_turn/left_2017_02_10_10_49_19_414.jpg, sharp_turn/right_2017_02_10_10_49_19_414.jpg, 1, 0, 0, 3.189863
sharp_turn/center_2017_02_10_10_49_19_525.jpg, sharp_turn/left_2017_02_10_10_49_19_525.jpg, sharp_turn/right_2017_02_10_10_49_19_525.jpg, 1, 0, 0, 3.140496
sharp_turn/center_2017_02_10_10_49_19_639.jpg, sharp_turn/left_2017_02_10_10_49_19_639.jpg, sharp_turn/right_2017_02_10_10_49_19_639.jpg, 1, 0, 0, 3.081871
sharp_turn/center_2017_02_10_10_49_19_746.jpg, sharp_turn/left_2017_02_10_10_49_19_746.jpg, sharp_turn/right_2017_02_10_10_49_19_746.jpg, 1, 0, 0, 3.033532
sharp_turn/center_2017_02_10_10_49_19_864.jpg, sharp_turn/left_2017_02_10_10_49_19_864.jpg, sharp_turn/right_2017_02_10_10_49_19_864.jpg, 1, 0, 0, 2.976138
sharp_turn/center_2017_02_10_10_49_19_973.jpg, sharp_turn/left_2017_02_10_10_49_19_973.jpg, sharp_turn/right_2017_02_10_10_49_19_973.jpg, 1, 0, 0, 2.919414
sharp_turn/center_2017_02_10_10_49_20_081.jpg, sharp_turn/left_2017_02_10_10_49_20_081.jpg, sharp_turn/right_2017_02_10_10_49_20_081.jpg, 1, 0, 0, 2.872653
sharp_turn/center_2017_02_10_10_49_20_193.jpg, sharp_turn/left_2017_02_10_10_49_20_193.jpg, sharp_turn/right_2017_02_10_10_49_20_193.jpg, 1, 0, 0, 2.817148
sharp_turn/center_2017_02_10_10_49_20_301.jpg, sharp_turn/left_2017_02_10_10_49_20_301.jpg, sharp_turn/right_2017_02_10_10_49_20_301.jpg, 1, 0.2176859, 0, 2.869401
sharp_turn/center_2017_02_10_10_49_20_403.jpg, sharp_turn/left_2017_02_10_10_49_20_403.jpg, sharp_turn/right_2017_02_10_10_49_20_403.jpg, 1, 0.4985159, 0, 3.262116
sharp_turn/center_2017_02_10_10_49_20_510.jpg, sharp_turn/left_2017_02_10_10_49_20_510.jpg, sharp_turn/right_2017_02_10_10_49_20_510.jpg, 1, 0.7298698, 0, 4.160167
sharp_turn/center_2017_02_10_10_49_20_613.jpg, sharp_turn/left_2017_02_10_10_49_20_613.jpg, sharp_turn/right_2017_02_10_10_49_20_613.jpg, 1, 0.4232699, 0, 4.731302
sharp_turn/center_2017_02_10_10_49_20_725.jpg, sharp_turn/left_2017_02_10_10_49_20_725.jpg, sharp_turn/right_2017_02_10_10_49_20_725.jpg, 1, 0.71301, 0, 5.376807
sharp_turn/center_2017_02_10_10_49_20_830.jpg, sharp_turn/left_2017_02_10_10_49_20_830.jpg, sharp_turn/right_2017_02_10_10_49_20_830.jpg, 1, 0.6950852, 0, 6.440656
sharp_turn/center_2017_02_10_10_49_20_946.jpg, sharp_turn/left_2017_02_10_10_49_20_946.jpg, sharp_turn/right_2017_02_10_10_49_20_946.jpg, 1, 0.3474031, 0, 7.029182
